scenario,policy,decision_mode,destination_policy,threshold_mode,iteration,generated,completed,delayed,offloaded,received_offloaded,completed_offloaded,proactive_trigger_events,reactive_trigger_events,completed_deadline_misses,total_waiting_tasks,queue_imbalance,max_offloads_per_event,offload_fraction,high_arrival_rate_threshold,threshold_multiplier,completion_rate,offload_rate,offload_per_delayed,deadline_miss_rate,mean_rough_score,mean_actual_execution_time
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,24,6879,450,128,655,655,123,59,9,401,6424,1450,10.0,0.4,3.0,1.2,0.06541648495420846,0.09521732810001454,5.1171875,0.8911111111111111,0.0,6.654004571428572
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,25,6579,464,110,626,626,144,60,4,405,6110,1413,10.0,0.4,3.0,1.2,0.07052743578051375,0.09515123879008967,5.6909090909090905,0.8728448275862069,0.0,6.442499091684436
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,26,6713,450,105,600,600,107,60,4,389,6258,1432,10.0,0.4,3.0,1.2,0.06703411291523909,0.08937881722031879,5.714285714285714,0.8644444444444445,0.0,6.62437372967033
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,27,6839,453,117,626,626,111,59,7,383,6381,1415,10.0,0.4,3.0,1.2,0.06623775405761076,0.09153384997806698,5.35042735042735,0.8454746136865342,0.0,6.607880506550218
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,28,6859,458,121,649,649,131,58,10,391,6396,1476,10.0,0.4,3.0,1.2,0.06677358215483306,0.09462020702726345,5.363636363636363,0.8537117903930131,0.0,6.527404455723542
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,29,6824,453,122,644,644,121,59,8,394,6366,1416,10.0,0.4,3.0,1.2,0.06638335287221571,0.09437280187573271,5.278688524590164,0.869757174392936,0.0,6.620577355895196
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,30,6894,452,118,660,660,128,66,2,397,6437,1432,10.0,0.4,3.0,1.2,0.06556425877574702,0.09573542210617929,5.593220338983051,0.8783185840707964,0.0,6.612459319474835
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,31,6832,468,118,635,635,124,60,6,417,6359,1437,10.0,0.4,3.0,1.2,0.06850117096018736,0.09294496487119439,5.38135593220339,0.8910256410256411,0.0,6.3821631205074
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,32,6784,436,121,647,647,119,61,6,386,6343,1357,10.0,0.4,3.0,1.2,0.06426886792452831,0.09537146226415094,5.347107438016529,0.8853211009174312,0.0,6.897978535147392
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,33,6670,460,125,634,634,125,59,7,401,6205,1410,10.0,0.4,3.0,1.2,0.06896551724137931,0.09505247376311844,5.072,0.8717391304347826,0.0,6.48333124516129
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,34,6882,468,105,650,650,118,66,2,404,6409,1479,10.0,0.4,3.0,1.2,0.06800348735832606,0.09444928799767509,6.190476190476191,0.8632478632478633,0.0,6.377831308668076
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,35,6682,448,116,650,650,116,61,6,380,6229,1450,10.0,0.4,3.0,1.2,0.06704579467225381,0.09727626459143969,5.603448275862069,0.8482142857142857,0.0,6.682378355408389
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,36,6854,443,117,665,665,125,63,5,392,6406,1425,10.0,0.4,3.0,1.2,0.06463379048730668,0.09702363583309016,5.683760683760684,0.8848758465011287,0.0,6.712497049107143
